subscription_id,subscription_date,end_date,n_meals,n_people,n_orders,food_choice
1372,2020-04-04 00:16:53.202569,2020-08-18 00:16:53.202569,3,4,16,meat
1373,2019-10-04 11:14:52.987825,,4,4,9,vegan
1374,2024-05-12 19:22:31.559148,2025-03-14 19:22:31.559148,2,3,9,fish
1375,2018-12-05 01:58:32.725013,2019-04-29 01:58:32.725013,5,4,16,vegan
1376,2018-05-01 23:36:27.208430,2018-10-26 23:36:27.208430,5,4,11,fish
1377,2024-07-14 08:16:46.829830,2025-05-05 08:16:46.829830,3,2,2,climate
1378,2021-01-07 03:12:15.064590,2021-07-29 03:12:15.064590,2,3,8,vegan
1379,2020-12-09 12:06:33.324613,2021-05-14 12:06:33.324613,3,3,12,vegan
1380,2020-01-27 11:24:56.985390,2020-10-25 11:24:56.985390,2,4,16,meat
1381,2024-04-16 20:47:20.279684,2024-11-24 20:47:20.279684,4,2,4,climate
1382,2019-01-30 07:58:08.508796,,3,2,4,climate
1383,2014-04-06 13:51:51.357774,,2,2,6,fish
1384,2018-01-03 06:24:02.401909,,4,2,1,vegan
1385,2022-12-28 12:38:47.413960,2023-07-28 12:38:47.413960,4,2,24,fish
1386,2016-07-01 14:55:10.979690,,5,4,4,veggie
1387,2015-09-28 21:00:55.769810,,2,2,10,vegan
1388,2017-01-10 01:37:32.259887,,3,2,5,vegan
1389,2023-08-25 07:33:53.363748,2024-07-14 07:33:53.363748,4,4,6,veggie
1390,2024-07-28 08:45:51.827658,2024-10-29 08:45:51.827658,2,4,6,climate
1391,2014-07-10 00:54:09.588037,2014-09-21 00:54:09.588037,5,4,2,veggie
1392,2021-12-05 05:48:51.466817,2022-08-17 05:48:51.466817,5,4,6,meat
1393,2018-08-31 15:49:11.615108,2018-12-29 15:49:11.615108,3,4,6,vegan
1394,2013-03-23 17:29:44.462025,2013-07-27 17:29:44.462025,2,4,8,meat
1395,2023-01-07 22:56:20.679731,2023-09-10 22:56:20.679731,4,4,11,fish
1396,2015-05-20 06:01:40.480119,2015-10-01 06:01:40.480119,2,2,7,vegan
1397,2013-12-11 20:28:18.996301,2014-05-20 20:28:18.996301,2,3,16,climate
1398,2013-04-02 20:20:00.729069,2013-06-15 20:20:00.729069,4,4,6,climate
1399,2021-12-20 14:43:39.629228,2022-04-28 14:43:39.629228,3,2,9,meat
1400,2014-05-07 00:02:21.138089,2014-08-23 00:02:21.138089,4,4,6,fish
1401,2020-01-29 05:12:07.450186,2020-07-07 05:12:07.450186,2,4,2,meat
1402,2020-04-26 09:14:57.778411,2021-03-25 09:14:57.778411,2,3,11,climate
1403,2018-11-29 10:36:51.370015,2019-05-03 10:36:51.370015,2,2,18,meat
1404,2023-01-04 19:11:34.694468,2023-05-05 19:11:34.694468,3,2,11,meat
1405,2023-12-29 18:33:42.482273,2024-05-15 18:33:42.482273,2,2,5,fish
1406,2024-05-10 09:01:38.028307,2025-01-15 09:01:38.028307,2,2,30,climate
1407,2016-07-22 13:38:13.217402,2017-04-04 13:38:13.217402,4,3,34,vegan
1408,2014-04-11 09:20:44.867034,2014-08-25 09:20:44.867034,2,4,11,vegan
1409,2019-02-11 04:15:09.559586,2019-04-14 04:15:09.559586,3,3,5,climate
1410,2015-12-09 18:58:00.326849,2016-01-30 18:58:00.326849,2,2,3,meat
1411,2019-10-07 14:48:51.519958,2019-12-28 14:48:51.519958,2,2,10,vegan
1412,2022-03-29 06:42:57.018314,,2,2,5,meat
1413,2024-02-14 11:03:10.514536,2024-07-02 11:03:10.514536,3,3,18,meat
1414,2017-12-23 16:26:07.956895,2018-03-02 16:26:07.956895,3,3,7,vegan
1415,2023-09-23 22:40:33.397904,2024-02-23 22:40:33.397904,3,4,9,fish
1416,2014-08-03 12:34:20.050587,,3,2,10,fish
1417,2019-09-27 07:08:00.957511,2020-02-09 07:08:00.957511,3,2,16,climate
1418,2016-04-19 12:48:17.011614,2016-07-27 12:48:17.011614,2,2,4,vegan
1419,2013-11-20 14:49:26.319328,2014-04-16 14:49:26.319328,2,3,17,veggie
1420,2020-01-21 18:12:34.595176,2020-07-25 18:12:34.595176,5,2,4,fish
1421,2022-10-18 17:24:58.205852,2023-03-03 17:24:58.205852,2,3,11,meat
1422,2014-01-24 01:03:41.190184,2014-04-22 01:03:41.190184,3,4,2,vegan
1423,2024-07-28 14:51:57.576736,2024-10-18 14:51:57.576736,3,4,4,veggie
1424,2022-06-12 10:54:59.387989,2023-02-23 10:54:59.387989,5,2,14,climate
1425,2013-07-06 03:30:16.684438,2013-09-17 03:30:16.684438,5,4,7,veggie
1426,2018-04-12 17:10:27.661011,,2,4,10,climate
1427,2023-01-16 04:56:00.463147,2023-08-09 04:56:00.463147,4,2,1,veggie
1428,2014-01-16 15:22:47.355736,2014-09-11 15:22:47.355736,3,3,23,meat
1429,2014-04-08 18:21:48.559983,2014-06-04 18:21:48.559983,5,4,5,meat
1430,2018-05-02 02:22:00.434036,2018-08-17 02:22:00.434036,4,2,10,climate
1431,2017-12-03 10:24:37.105725,,3,3,10,veggie
1432,2015-12-07 22:57:33.434113,2016-05-16 22:57:33.434113,4,2,2,veggie
1433,2017-03-08 12:03:42.445796,,3,3,4,vegan
1434,2019-09-29 05:08:24.250094,2020-05-17 05:08:24.250094,4,4,4,climate
1435,2022-02-14 14:00:11.616520,,2,2,7,vegan
1436,2013-07-06 22:08:09.277469,,5,3,1,veggie
1437,2016-07-11 20:49:13.795058,2017-05-22 20:49:13.795058,2,3,20,veggie
1438,2021-08-20 09:28:00.636746,,5,2,10,climate
1439,2013-08-08 22:38:53.922421,2013-09-20 22:38:53.922421,5,2,3,vegan
1440,2014-09-20 03:40:26.664936,2015-01-06 03:40:26.664936,3,4,10,meat
1441,2017-08-19 10:51:51.280140,2017-11-02 10:51:51.280140,4,4,4,fish
1442,2024-10-24 17:16:48.902890,2025-04-27 17:16:48.902890,4,4,22,meat
1443,2014-08-13 01:55:39.941648,,5,3,10,meat
1444,2024-01-01 09:53:09.164450,2024-10-17 09:53:09.164450,4,4,35,veggie
1445,2016-04-20 09:20:51.864251,2016-07-17 09:20:51.864251,3,3,7,veggie
1446,2015-07-19 01:49:52.391576,2016-03-03 01:49:52.391576,2,3,32,meat
1447,2017-08-22 19:25:13.244582,2017-11-21 19:25:13.244582,3,3,2,veggie
1448,2014-01-11 00:47:44.873193,2014-08-29 00:47:44.873193,2,2,15,fish
1449,2024-03-09 20:58:36.110249,2024-09-07 20:58:36.110249,4,2,5,climate
1450,2015-01-29 22:14:05.717638,2015-05-06 22:14:05.717638,3,4,7,vegan
1451,2022-02-23 18:23:40.718189,2022-11-03 18:23:40.718189,4,3,12,fish
1452,2016-07-08 01:03:39.663390,2016-11-27 01:03:39.663390,2,3,12,climate
1453,2022-03-01 10:33:32.330076,2022-09-11 10:33:32.330076,4,3,25,climate
1454,2013-07-08 04:14:00.616531,2014-02-05 04:14:00.616531,2,2,24,climate
1455,2016-07-18 16:38:20.106858,2017-03-31 16:38:20.106858,3,3,35,veggie
1456,2018-04-15 13:06:55.054140,2018-09-28 13:06:55.054140,3,3,23,climate
1457,2014-07-30 14:28:11.912645,2015-02-22 14:28:11.912645,2,4,15,climate
1458,2024-07-27 14:01:36.819460,2024-10-05 14:01:36.819460,3,4,8,climate
1459,2018-04-27 10:56:30.485991,2018-07-19 10:56:30.485991,2,2,11,meat
1460,2015-12-04 10:32:33.366206,2016-05-23 10:32:33.366206,4,2,16,climate
1461,2015-07-21 13:13:57.587722,2016-02-27 13:13:57.587722,4,3,9,climate
1462,2015-02-20 03:53:20.395843,,4,4,4,veggie
1463,2014-01-30 19:18:08.247352,2014-04-12 19:18:08.247352,3,3,10,fish
1464,2014-01-15 19:16:40.778585,2014-12-09 19:16:40.778585,2,4,8,climate
1465,2013-03-19 09:58:24.895404,2013-09-18 09:58:24.895404,5,3,17,vegan
1466,2022-02-28 04:19:31.449787,2022-08-16 04:19:31.449787,4,2,5,veggie
1467,2014-08-05 03:58:22.273685,2015-03-23 03:58:22.273685,5,2,27,veggie
1468,2013-02-04 03:46:20.289418,,4,2,7,fish
1469,2015-02-23 07:08:49.443602,2015-06-06 07:08:49.443602,5,4,4,climate
1470,2017-12-20 19:37:39.874291,2018-02-28 19:37:39.874291,3,4,8,climate
1471,2024-01-02 13:01:41.794703,2024-03-25 13:01:41.794703,4,2,3,meat
1472,2013-03-20 19:42:40.914955,2013-07-15 19:42:40.914955,4,2,11,fish
1473,2019-10-19 02:43:13.530529,2020-02-12 02:43:13.530529,5,3,14,vegan
1474,2017-08-19 19:04:52.680382,2018-01-25 19:04:52.680382,5,2,7,meat
1475,2013-11-21 00:00:45.747382,2014-09-19 00:00:45.747382,5,2,43,fish
1476,2015-11-11 14:12:07.986469,2016-06-26 14:12:07.986469,5,3,26,meat
1477,2015-06-03 21:00:40.247903,2016-01-21 21:00:40.247903,3,3,31,vegan
1478,2017-05-06 04:49:30.151104,2017-10-19 04:49:30.151104,5,4,18,climate
1479,2013-08-19 19:12:30.338987,2014-02-14 19:12:30.338987,3,2,15,meat
1480,2014-09-16 20:19:48.957370,2015-04-25 20:19:48.957370,4,4,15,fish
1481,2013-02-07 20:59:48.524178,2013-06-22 20:59:48.524178,4,2,10,vegan
1482,2013-11-15 14:00:36.175613,2014-05-30 14:00:36.175613,2,2,18,veggie
1483,2022-02-25 18:58:37.309561,2022-07-13 18:58:37.309561,5,2,16,meat
1484,2024-03-08 10:30:54.658801,2024-12-05 10:30:54.658801,3,3,2,climate
1485,2015-10-19 01:21:32.311694,2015-12-28 01:21:32.311694,4,4,10,vegan
1486,2023-07-04 10:28:30.011850,2023-11-18 10:28:30.011850,3,2,15,climate
1487,2019-03-09 14:09:11.047496,2019-09-03 14:09:11.047496,5,4,6,meat
1488,2015-02-24 11:23:25.800105,2015-10-06 11:23:25.800105,5,3,25,vegan
1489,2014-03-23 02:36:51.104623,2014-07-30 02:36:51.104623,4,3,14,climate
1490,2023-05-13 22:15:23.078206,2023-08-22 22:15:23.078206,5,3,6,climate
1491,2015-01-20 18:40:03.477434,2015-05-06 18:40:03.477434,2,3,10,climate
1492,2021-12-07 08:24:22.468211,2022-04-12 08:24:22.468211,5,2,11,vegan
1493,2018-11-11 06:44:17.914975,2019-02-03 06:44:17.914975,2,3,6,veggie
1494,2016-04-19 04:39:00.502617,2016-08-17 04:39:00.502617,5,3,3,meat
1495,2018-04-21 14:46:58.541803,,2,4,3,meat
1496,2015-07-22 02:21:14.624193,2015-12-10 02:21:14.624193,4,3,6,climate
1497,2013-08-18 11:02:40.486576,2014-01-07 11:02:40.486576,3,3,18,fish
1498,2024-01-03 13:03:51.199573,2024-11-15 13:03:51.199573,3,2,9,meat
1499,2021-07-21 12:56:33.641369,2021-12-11 12:56:33.641369,5,3,1,climate
1500,2013-07-11 01:15:38.867469,2014-03-14 01:15:38.867469,3,2,28,climate
1501,2015-09-05 02:54:56.485593,2016-06-18 02:54:56.485593,3,3,12,climate
1502,2024-02-28 12:39:23.037152,,5,3,5,meat
1503,2023-07-03 00:57:22.514660,2023-09-03 00:57:22.514660,3,3,2,fish
1504,2024-01-04 09:06:08.812052,2024-04-11 09:06:08.812052,2,2,10,vegan
1505,2022-09-28 08:04:09.807978,2023-02-16 08:04:09.807978,4,4,1,climate
1506,2023-07-27 13:31:40.787189,2023-11-11 13:31:40.787189,4,3,9,meat
1507,2013-08-02 02:58:44.176710,2013-11-05 02:58:44.176710,5,4,1,veggie
1508,2018-11-02 13:16:42.991465,2019-10-22 13:16:42.991465,5,3,49,fish
1509,2018-01-11 04:53:28.166648,2018-03-30 04:53:28.166648,5,3,1,fish
1510,2013-03-22 17:43:51.793894,2013-09-28 17:43:51.793894,5,2,23,veggie
1511,2015-08-13 15:38:17.609985,2016-05-05 15:38:17.609985,3,3,7,meat
1512,2017-12-15 04:07:57.858274,2018-03-11 04:07:57.858274,3,3,7,climate
1513,2023-01-08 19:11:25.406053,,3,2,2,veggie
1514,2016-04-19 03:28:27.646995,2017-02-19 03:28:27.646995,4,4,34,vegan
1515,2020-01-21 23:20:16.293767,2020-11-24 23:20:16.293767,3,3,31,veggie
1516,2022-02-28 09:47:42.912634,2022-07-05 09:47:42.912634,5,3,2,vegan
1517,2024-07-20 06:24:25.613965,2024-12-08 06:24:25.613965,4,2,16,climate
1518,2024-07-29 04:40:14.368876,2024-11-04 04:40:14.368876,2,3,14,meat
1519,2021-12-20 09:54:44.858575,2022-01-31 09:54:44.858575,2,3,1,climate
1520,2018-12-28 10:11:32.003687,2019-07-20 10:11:32.003687,4,2,4,fish
1521,2018-05-01 20:30:53.434173,2018-12-31 20:30:53.434173,5,2,6,climate
1522,2022-09-20 12:15:00.552857,2023-03-08 12:15:00.552857,2,2,17,veggie
1523,2015-12-13 01:22:22.739336,2016-07-01 01:22:22.739336,2,3,28,veggie
1524,2023-12-12 04:22:23.008089,2024-08-31 04:22:23.008089,3,2,23,veggie
1525,2018-09-10 14:46:48.192056,2018-11-30 14:46:48.192056,5,2,9,meat
1526,2017-05-04 11:05:53.404039,,3,2,2,vegan
1527,2017-08-20 16:10:38.371002,,2,2,6,climate
1528,2014-04-05 04:50:33.605379,2014-08-02 04:50:33.605379,4,3,13,fish
1529,2021-07-17 17:34:15.132044,2021-12-16 17:34:15.132044,5,3,6,veggie
1530,2021-12-25 04:43:09.741040,2022-11-24 04:43:09.741040,4,3,45,meat
1531,2021-09-28 16:20:43.428209,2021-11-27 16:20:43.428209,2,2,7,climate
1532,2018-04-28 19:18:13.115099,,3,2,10,vegan
1533,2024-01-08 21:24:10.596516,,3,2,6,vegan
1534,2021-11-20 03:53:28.267727,2022-02-12 03:53:28.267727,5,2,6,climate
1535,2020-01-24 23:16:38.693231,2020-07-18 23:16:38.693231,2,3,23,fish
1536,2024-03-12 14:45:21.577453,,2,2,6,vegan
1537,2013-06-22 21:03:16.186614,2013-09-30 21:03:16.186614,3,4,1,vegan
1538,2023-01-04 22:52:29.684443,,3,2,5,veggie
1539,2020-07-08 00:00:33.269092,2021-04-25 00:00:33.269092,5,4,39,veggie
1540,2014-09-11 14:32:48.745243,2014-12-01 14:32:48.745243,2,2,7,climate
1541,2024-04-05 16:56:40.006092,2024-06-29 16:56:40.006092,5,4,6,vegan
1542,2013-07-11 05:27:14.850312,,2,4,5,fish
1543,2020-07-01 13:50:11.034952,2020-10-02 13:50:11.034952,5,2,10,veggie
1544,2014-05-06 01:06:30.918259,2014-07-30 01:06:30.918259,2,2,11,vegan
1545,2020-04-06 14:21:56.559536,2020-07-09 14:21:56.559536,5,3,5,climate
1546,2015-08-29 03:27:17.735267,2015-12-13 03:27:17.735267,2,4,1,climate
1547,2013-11-16 15:50:17.286068,2014-03-18 15:50:17.286068,3,3,12,fish
1548,2019-10-16 03:22:13.430592,,4,2,3,veggie
1549,2022-12-19 16:12:58.263570,2023-09-11 16:12:58.263570,3,3,12,meat
1550,2013-10-20 10:14:59.564433,2014-07-05 10:14:59.564433,3,4,22,vegan
1551,2013-09-15 13:32:11.748890,2013-12-09 13:32:11.748890,2,4,4,fish
1552,2013-10-15 11:21:11.062163,,2,4,7,vegan
1553,2018-11-18 16:27:18.967091,2019-01-16 16:27:18.967091,3,3,2,vegan
1554,2013-12-03 18:24:53.584355,2014-06-11 18:24:53.584355,5,2,26,vegan
1555,2017-01-15 15:03:09.556156,,3,4,5,climate
1556,2024-11-18 22:16:33.325667,2025-04-29 22:16:33.325667,4,4,22,meat
1557,2015-02-04 19:14:51.952716,2015-04-09 19:14:51.952716,2,4,8,climate
1558,2022-10-18 06:18:38.609155,2023-05-17 06:18:38.609155,5,3,26,vegan
1559,2013-07-11 23:19:45.543198,,5,4,4,climate
1560,2019-10-18 23:11:45.139026,,5,4,6,fish
1561,2022-10-09 15:58:28.874997,2023-03-10 15:58:28.874997,5,3,17,vegan
1562,2022-10-15 07:33:46.266883,2022-12-22 07:33:46.266883,3,4,1,meat
1563,2015-02-26 16:26:17.523452,2015-08-12 16:26:17.523452,2,3,14,vegan
1564,2014-01-14 09:30:45.111105,,4,4,7,climate
1565,2019-10-16 18:27:06.642186,,5,2,1,meat
1566,2021-01-04 07:44:05.699804,,2,3,9,fish
1567,2024-02-27 08:40:43.464155,2024-07-25 08:40:43.464155,2,4,14,climate
1568,2021-12-26 12:02:34.799670,2022-07-28 12:02:34.799670,5,4,13,meat
1569,2024-03-12 21:04:23.002543,2024-05-30 21:04:23.002543,5,2,10,veggie
1570,2016-06-23 21:54:47.699042,,5,2,9,climate
1571,2019-09-26 13:50:31.503697,2020-03-25 13:50:31.503697,2,2,15,vegan
1572,2013-11-19 14:21:57.969877,2014-01-31 14:21:57.969877,3,3,3,vegan
1573,2017-06-27 18:29:25.545789,2017-10-12 18:29:25.545789,5,4,11,vegan
1574,2014-11-05 14:43:31.580113,2015-10-31 14:43:31.580113,4,3,39,veggie
1575,2015-06-11 04:04:29.453148,2015-09-16 04:04:29.453148,5,3,10,fish
1576,2020-04-27 11:52:58.284466,,4,4,8,fish
1577,2021-08-15 16:37:27.606784,2021-12-17 16:37:27.606784,4,3,12,meat
1578,2017-02-12 03:33:38.579379,2017-03-24 03:33:38.579379,4,3,3,climate
1579,2014-07-15 05:08:14.269355,2015-01-29 05:08:14.269355,3,3,18,climate
1580,2020-01-26 18:56:12.364609,2020-07-27 18:56:12.364609,4,2,1,vegan
1581,2016-07-21 02:09:11.276513,2016-09-05 02:09:11.276513,3,2,6,meat
1582,2019-01-31 18:09:31.096086,2019-04-24 18:09:31.096086,2,3,4,meat
1583,2023-04-30 20:42:51.741206,2024-03-24 20:42:51.741206,5,3,23,fish
1584,2021-12-04 10:08:36.054102,2022-02-10 10:08:36.054102,5,3,4,meat
1585,2021-11-20 19:27:46.911590,2022-03-21 19:27:46.911590,2,2,3,climate
1586,2013-09-15 08:39:05.797072,2013-12-14 08:39:05.797072,2,3,2,meat
1587,2013-12-06 04:37:26.085338,2014-08-02 04:37:26.085338,5,3,4,meat
1588,2014-05-08 18:28:12.657466,2014-09-13 18:28:12.657466,3,4,15,climate
1589,2021-08-11 03:36:07.535389,2022-02-15 03:36:07.535389,2,4,12,fish
1590,2017-01-20 02:44:17.718887,2017-03-10 02:44:17.718887,3,2,7,vegan
1591,2020-01-31 22:34:28.375742,2020-05-30 22:34:28.375742,5,4,3,climate
1592,2013-10-28 05:25:28.530048,,2,2,5,meat
1593,2016-04-20 01:18:47.541911,,4,2,10,climate
1594,2014-04-08 03:38:29.721041,,5,2,9,fish
1595,2022-03-01 23:49:14.212814,2022-07-16 23:49:14.212814,2,3,9,climate
1596,2017-12-20 00:18:05.177134,2018-05-31 00:18:05.177134,4,3,1,fish
1597,2019-01-08 05:20:24.006918,2019-08-12 05:20:24.006918,3,2,5,veggie
1598,2013-12-17 11:55:37.434745,2014-03-15 11:55:37.434745,2,4,10,vegan
1599,2023-07-25 14:42:53.895860,2023-10-24 14:42:53.895860,5,3,2,veggie
1600,2013-11-06 07:06:00.248820,,3,3,5,veggie
1601,2014-05-03 11:18:06.952580,,5,3,7,meat
1602,2014-01-02 08:30:23.532160,,2,2,9,vegan
1603,2024-12-10 06:47:51.204004,2025-01-25 06:47:51.204004,2,4,3,veggie
1604,2020-12-08 18:50:00.696594,,2,4,3,veggie
1605,2024-03-12 08:15:28.883404,,2,3,10,veggie
1606,2018-12-10 12:55:42.597791,2019-06-22 12:55:42.597791,3,2,13,veggie
1607,2016-07-08 10:53:14.143616,2016-11-11 10:53:14.143616,2,3,12,fish
1608,2019-10-14 16:07:51.881018,2020-07-27 16:07:51.881018,4,2,36,veggie
1609,2018-11-28 16:38:33.487750,2019-03-30 16:38:33.487750,5,4,7,veggie
1610,2020-01-30 18:54:08.733843,2020-08-19 18:54:08.733843,4,4,19,climate
1611,2015-02-25 05:44:57.015445,,5,2,7,meat
1612,2016-04-05 09:30:27.305350,2016-12-14 09:30:27.305350,3,3,24,meat
1613,2020-01-28 19:09:48.189034,,2,4,3,fish
1614,2024-03-06 07:30:32.272157,2024-08-10 07:30:32.272157,3,4,5,climate
1615,2014-12-26 05:28:44.346760,2015-04-29 05:28:44.346760,4,2,8,meat
1616,2014-04-27 13:04:07.348821,2014-08-14 13:04:07.348821,3,4,11,vegan
1617,2014-05-06 16:29:37.799569,2014-09-02 16:29:37.799569,3,2,16,climate
1618,2018-09-16 09:31:12.024202,2019-01-12 09:31:12.024202,4,4,10,veggie
1619,2018-09-21 17:31:05.347605,2019-02-03 17:31:05.347605,5,3,19,fish
1620,2019-02-26 01:11:27.987666,,3,3,7,meat
1621,2019-01-28 15:12:39.919843,2019-05-21 15:12:39.919843,4,2,11,veggie
1622,2017-12-25 19:59:03.245829,2018-08-14 19:59:03.245829,3,3,24,climate
1623,2014-07-19 05:07:40.779953,2014-10-10 05:07:40.779953,5,3,3,veggie
1624,2017-02-24 01:48:23.458234,2017-08-06 01:48:23.458234,3,4,22,vegan
1625,2020-03-04 21:35:45.450342,2020-11-28 21:35:45.450342,5,2,36,meat
1626,2021-12-07 19:07:58.853348,2022-06-27 19:07:58.853348,2,3,20,vegan
1627,2023-01-08 01:05:52.433898,,2,3,5,vegan
1628,2020-12-04 17:39:42.087442,2021-03-20 17:39:42.087442,4,3,13,climate
1629,2013-11-17 22:48:43.362760,,5,4,1,vegan
1630,2023-07-23 23:41:12.681954,,3,4,6,vegan
1631,2017-04-24 00:20:46.405970,2018-01-08 00:20:46.405970,2,3,21,meat
1632,2022-09-23 08:49:01.886983,,4,3,4,fish
1633,2019-02-25 17:50:57.156713,2019-12-28 17:50:57.156713,4,2,34,climate
1634,2017-12-27 02:05:06.861138,2018-09-11 02:05:06.861138,3,2,12,veggie
1635,2017-08-28 23:12:12.932453,2017-11-30 23:12:12.932453,2,4,1,veggie
1636,2021-12-18 16:11:39.650743,2022-08-21 16:11:39.650743,3,2,22,fish
1637,2014-09-16 19:09:30.087933,,5,3,9,climate
1638,2024-03-05 02:56:41.614777,2024-07-28 02:56:41.614777,3,2,19,fish
1639,2014-08-07 20:24:50.940480,2014-10-10 20:24:50.940480,3,2,8,climate
1640,2019-02-27 13:17:52.236682,2019-10-25 13:17:52.236682,3,4,13,meat
1641,2015-10-22 22:04:05.903048,2015-12-07 22:04:05.903048,5,3,1,climate
1642,2021-12-21 01:44:02.796408,2022-08-23 01:44:02.796408,4,4,25,climate
1643,2021-01-03 05:13:10.538108,2021-07-01 05:13:10.538108,4,2,13,veggie
1644,2015-12-22 06:11:40.642665,2016-09-14 06:11:40.642665,2,3,20,meat
1645,2022-02-20 12:43:47.344149,2022-09-02 12:43:47.344149,4,3,15,vegan
1646,2014-05-01 04:34:36.862234,2014-09-08 04:34:36.862234,5,2,4,meat
1647,2015-07-30 05:24:49.732724,2015-10-19 05:24:49.732724,4,3,7,fish
1648,2018-12-26 04:18:30.543180,,3,3,2,climate
1649,2017-04-19 02:55:31.008599,,3,3,2,fish
1650,2019-10-26 01:00:37.585070,,2,2,1,fish
1651,2012-12-17 21:02:52.157122,2013-04-20 21:02:52.157122,3,2,13,climate
1652,2024-03-23 11:16:33.535857,2024-10-08 11:16:33.535857,5,2,11,fish
1653,2013-11-28 20:46:42.782872,2014-09-27 20:46:42.782872,3,3,32,meat
1654,2013-12-09 21:58:46.385784,2014-05-29 21:58:46.385784,5,3,23,veggie
1655,2015-01-29 20:18:04.682929,2015-05-18 20:18:04.682929,5,2,11,fish
1656,2013-07-01 22:26:09.872504,2014-03-20 22:26:09.872504,2,3,10,vegan
1657,2013-09-09 16:47:41.876507,2013-12-01 16:47:41.876507,3,2,11,climate
1658,2023-01-14 17:23:42.203493,,4,3,10,fish
1659,2021-09-18 18:11:59.617540,2022-05-14 18:11:59.617540,3,4,28,vegan
1660,2018-10-22 14:55:15.871580,2018-12-09 14:55:15.871580,2,3,3,veggie
1661,2020-04-01 18:39:42.946163,2020-08-28 18:39:42.946163,4,2,12,fish
1662,2013-09-15 05:46:02.431771,2014-01-20 05:46:02.431771,4,4,9,meat
1663,2016-07-11 08:30:18.592000,,4,2,3,vegan
1664,2016-07-15 20:00:45.390801,2016-10-20 20:00:45.390801,5,4,1,meat
1665,2019-10-26 17:08:45.483330,2020-07-16 17:08:45.483330,4,4,12,fish
1666,2024-05-09 08:43:14.355903,2024-08-13 08:43:14.355903,5,3,3,climate
1667,2022-09-23 14:57:18.186984,2023-01-05 14:57:18.186984,2,3,12,fish
1668,2021-05-03 05:54:47.173891,2021-09-16 05:54:47.173891,3,2,15,veggie
1669,2023-12-12 23:52:05.492347,2024-11-11 23:52:05.492347,3,2,3,vegan
1670,2020-06-24 15:46:38.838199,2021-01-05 15:46:38.838199,5,3,9,fish
1671,2018-12-15 03:35:49.629234,2019-07-17 03:35:49.629234,3,4,19,veggie
1672,2021-12-17 02:14:23.899892,2022-02-18 02:14:23.899892,4,4,3,meat
1673,2022-02-24 00:35:12.276296,,2,4,6,meat
1674,2020-03-30 20:46:37.179722,2020-09-12 20:46:37.179722,2,3,7,veggie
1675,2014-02-24 14:16:43.868733,2015-01-04 14:16:43.868733,2,4,40,meat
1676,2020-01-02 02:09:05.918250,2020-05-28 02:09:05.918250,3,4,14,climate
1677,2015-11-23 00:00:51.980888,2016-02-10 00:00:51.980888,4,4,4,veggie
1678,2018-04-23 12:25:58.511108,2018-07-04 12:25:58.511108,2,2,5,climate
1679,2017-05-24 17:05:30.831079,2017-07-25 17:05:30.831079,5,4,8,veggie
1680,2017-12-29 12:02:08.086231,2018-05-19 12:02:08.086231,3,2,20,vegan
1681,2021-07-05 11:34:23.797624,2021-11-18 11:34:23.797624,5,2,11,climate
1682,2016-04-17 04:29:59.030849,2016-08-25 04:29:59.030849,3,2,7,fish
1683,2019-01-03 09:55:52.639746,2019-08-02 09:55:52.639746,4,4,10,climate
1684,2017-06-21 17:29:05.299677,2018-01-11 17:29:05.299677,5,2,19,meat
1685,2013-12-18 15:13:34.529963,,4,2,8,fish
1686,2022-04-15 16:16:26.237108,2022-08-21 16:16:26.237108,4,3,16,veggie
1687,2016-07-24 23:10:23.671294,2016-12-27 23:10:23.671294,5,2,15,fish
1688,2018-11-08 14:58:31.343340,2019-03-08 14:58:31.343340,4,2,10,meat
1689,2013-08-21 13:32:26.674006,,4,3,5,meat
1690,2021-12-09 10:29:44.130701,2022-04-28 10:29:44.130701,5,4,12,fish
1691,2013-09-11 02:31:01.479038,2013-12-04 02:31:01.479038,4,2,12,vegan
1692,2018-04-28 15:06:04.207971,2019-02-24 15:06:04.207971,3,4,37,fish
1693,2018-01-07 02:56:57.158874,2018-05-06 02:56:57.158874,3,4,8,vegan
1694,2024-05-05 06:20:31.548327,2024-07-14 06:20:31.548327,3,4,2,climate
1695,2022-12-23 18:41:07.361341,2023-07-21 18:41:07.361341,4,4,25,veggie
1696,2015-01-11 16:32:17.757958,2015-04-20 16:32:17.757958,2,3,2,veggie
1697,2020-12-19 19:16:47.320466,2021-04-28 19:16:47.320466,3,3,4,meat
1698,2015-06-11 23:18:22.738841,2015-11-02 23:18:22.738841,2,4,7,vegan
1699,2013-07-11 07:25:39.210428,,2,2,1,vegan
1700,2013-08-13 22:32:39.644704,2014-02-02 22:32:39.644704,2,4,7,fish
1701,2016-04-20 18:16:49.391039,,2,3,5,meat
1702,2020-07-08 17:34:06.617401,2020-12-11 17:34:06.617401,3,4,7,climate
1703,2020-04-08 11:27:07.649532,2021-03-04 11:27:07.649532,2,3,30,veggie
1704,2014-04-06 02:23:15.691336,2014-08-08 02:23:15.691336,5,3,11,fish
1705,2014-05-03 13:44:51.395656,2014-08-23 13:44:51.395656,5,4,8,fish
1706,2023-07-23 07:01:31.870983,2023-09-23 07:01:31.870983,5,3,8,climate
1707,2013-11-11 12:15:41.228452,2014-02-05 12:15:41.228452,5,2,9,fish
